Compound_ID,Protein_ID,Label
6548,1616,0
5514,2820,0
8210,3162,0
4975,4232,0
8290,2633,0
10186,899,0
8271,2354,0
2879,953,0
3460,1164,0
7426,47,0
4320,4008,0
5831,1709,0
4131,874,0
8060,3568,0
10467,3541,0
6401,4491,0
7318,2436,0
8460,4441,0
2607,2416,0
5628,2289,0
7569,1789,0
2273,3065,0
654,1630,0
4139,1903,0
2219,3768,0
6105,1167,0
7526,3553,0
4210,1783,0
788,1337,0
2701,4451,0
1612,323,0
3432,3438,0
4277,3264,0
3895,230,0
7539,4246,0
3585,2219,0
2592,1246,0
4431,964,0
7590,2262,0
11721,2461,0
1628,1499,0
9866,1981,0
5783,2055,0
7329,1669,0
2711,379,0
12463,65,0
971,2626,0
2437,1079,0
453,714,0
4097,566,0
165,4448,0
3042,2650,0
3515,3099,0
7083,3599,0
6553,3104,0
259,1114,0
999,3627,0
4617,3719,0
7786,4244,0
5372,2605,0
4372,1444,0
6137,4623,0
564,932,0
2909,4457,0
889,234,0
9333,3036,0
1284,763,0
1294,3437,0
2605,784,0
2925,4172,0
6915,1692,0
113,1935,0
4569,911,0
6733,4095,0
2944,3633,0
3424,3038,0
3348,3457,0
4611,4062,0
7372,4496,0
6682,2100,0
7160,4613,0
1518,3266,0
4553,3037,0
6802,704,0
3426,1835,0
4288,1342,0
10346,4553,0
1012,2411,0
9439,1368,0
4363,2913,0
9509,2861,0
12735,4149,0
8088,1441,0
7267,1935,0
1061,583,0
3695,1996,0
1680,2281,0
11117,3878,0
1747,4028,0
11936,3944,0
9998,4486,0
1743,2337,0
6025,4166,0
1099,20,0
130,195,0
1630,1642,0
3426,1956,0
1812,1390,0
862,3985,0
571,3284,0
2197,1726,0
5975,3527,0
4366,4500,0
3583,1876,0
2050,3433,0
1895,341,0
276,663,0
5176,1336,0
227,212,0
581,2696,0
571,22,0
6068,722,0
3490,1833,0
594,908,0
6201,1480,0
7163,2120,0
3424,2004,0
3819,4223,0
6099,974,0
6193,838,0
3421,2901,0
735,1069,0
6927,1062,0
2689,737,0
2689,2723,0
4151,2225,0
13600,4317,0
3910,850,0
7354,1809,0
3135,4466,0
13496,3442,0
6779,3298,0
6521,559,0
7245,2805,0
2410,2261,0
11756,1488,0
9977,360,0
10333,1944,0
3856,964,0
4076,1004,0
292,620,0
12441,1069,0
5997,2481,0
2501,3547,0
4560,4729,0
3710,2078,0
4181,3649,0
1218,1014,0
1710,3691,0
4062,2008,0
657,2438,0
11992,159,0
204,1904,0
3630,2085,0
2217,2741,0
4555,3338,0
4489,2755,0
6595,4012,0
7280,2654,0
11963,626,0
2238,814,0
2035,4161,0
12494,4463,0
2341,3450,0
8051,3440,0
7263,1438,0
2791,3915,0
950,152,0
1084,2892,0
2529,468,0
932,283,0
2275,2049,0
7925,1530,0
16579,1698,0
6028,1807,0
10149,564,0
6788,3481,0
2695,127,0
4795,3296,0
11020,1288,0
834,2313,0
6946,162,0
316,2387,0
2618,1341,0
1959,244,0
3547,2558,0
1219,2420,0
1637,2179,0
10147,905,0
4288,1021,0
6452,270,0
3159,1924,0
3236,1390,0
7854,1182,0
6933,2034,0
981,1730,0
7514,3248,0
602,1145,0
7935,1292,0
6027,242,0
6637,171,0
6931,389,0
2743,4611,0
4042,443,0
5879,4730,0
590,761,0
7159,512,0
612,291,0
8053,2186,0
670,2218,0
10625,4707,0
2557,2879,0
4369,1740,0
895,4551,0
377,2639,0
7426,1270,0
5096,1022,0
6539,1743,0
6936,2840,0
7053,2193,0
5995,825,0
3359,534,0
1986,94,0
4166,2320,0
2075,1829,0
7333,4233,0
5607,2177,0
4552,1309,0
588,55,0
8297,718,0
3371,773,0
6939,4013,0
1772,2730,0
7832,389,0
3797,2867,0
3862,4016,0
7699,1028,0
5964,3848,0
3478,118,0
3951,2782,0
1857,559,0
3328,1342,0
7053,4300,0
2999,2335,0
2326,3518,0
3661,993,0
801,1223,0
6540,1685,0
2946,4165,0
2663,3288,0
4506,1499,0
2792,1712,0
839,2912,0
7955,1075,0
3287,3677,0
6580,1986,0
7167,1288,0
957,2638,0
1750,4526,0
6810,233,0
3847,1762,0
7439,3144,0
2814,2410,0
629,2809,0
1866,1439,0
5166,2942,0
6637,3459,0
6943,762,0
4106,1235,0
6702,4608,0
7459,1847,0
1294,2445,0
1841,628,0
4191,2511,0
2484,1717,0
6058,2062,0
3702,4269,0
758,3862,0
1962,4530,0
5374,2827,0
7724,2266,0
5912,3176,0
2837,2249,0
4597,691,0
7045,931,0
3461,4099,0
522,2050,0
1033,2525,0
7497,2223,0
3844,3571,0
585,120,0
4262,1115,0
2402,1045,0
6653,1575,0
11981,4452,0
1778,4601,0
4071,1520,0
1792,3947,0
6585,1296,0
4284,3735,0
7685,3563,0
7155,2351,0
4567,1054,0
3352,2183,0
1695,2967,0
1864,1756,0
4522,1577,0
5981,1037,0
7820,2970,0
7515,4320,0
4965,1329,0
7463,1686,0
2093,2747,0
6408,1784,0
494,2718,0
6724,4501,0
7347,1474,0
3303,2183,0
11775,2374,0
2962,4593,0
7208,1810,0
2848,2542,0
190,506,0
7734,3317,0
6189,2356,0
3269,4521,0
4492,772,0
7028,1879,0
4452,2622,0
1639,2698,0
634,1193,0
4020,1716,0
656,952,0
2247,568,0
552,4012,0
3535,1378,0
2848,448,0
4054,482,0
5659,1494,0
3355,1676,0
6827,2239,0
6705,1081,0
7832,68,0
242,4237,0
5063,2402,0
2485,3779,0
723,2295,0
2941,2561,0
9532,3303,0
418,3416,0
6113,2603,0
1032,3804,0
7029,912,0
3571,1947,0
813,1959,0
319,1158,0
2767,3613,0
117,1438,0
2326,1921,0
256,4485,0
2849,3911,0
7467,1525,0
9755,2530,0
3327,2260,0
4161,1897,0
5092,1009,0
3395,4121,0
408,1092,0
5210,1230,0
362,4359,0
2652,4013,0
10670,2048,0
2676,2155,0
3374,2197,0
984,3130,0
4024,3999,0
1889,1021,0
7200,3517,0
4786,4093,0
3912,1085,0
7296,1010,0
12592,1683,0
6984,4121,0
6337,1570,0
2488,1057,0
12142,2386,0
13615,1781,0
3754,3128,0
1584,2078,0
4221,1022,0
7583,3928,0
5410,658,0
943,3479,0
6915,4701,0
2758,4035,0
7531,1257,0
4938,1602,0
139,3684,0
1056,912,0
424,2096,0
6386,415,0
6931,4416,0
7232,3590,0
7898,1953,0
6289,2963,0
1902,1606,0
7464,2664,0
382,4085,0
2999,1919,0
621,166,0
1746,312,0
2926,2572,0
6763,1570,0
8139,1527,0
847,3892,0
4407,4302,0
7564,1555,0
6220,2045,0
2438,2754,0
6968,2204,0
3193,1640,0
2231,963,0
11964,2622,0
2984,3681,0
1934,4160,0
5014,1947,0
4097,326,0
4186,3256,0
7063,2212,0
478,2453,0
7486,3069,0
619,3395,0
7398,2202,0
5832,364,0
7659,2997,0
4555,2601,0
3089,1933,0
4350,1903,0
372,2737,0
4210,2832,0
3460,2105,0
3391,4486,0
9275,1394,0
779,351,0
1195,3676,0
6183,69,0
2131,3886,0
2303,2421,0
6380,1108,0
3281,3042,0
4406,1431,0
4141,3900,0
7362,2895,0
1111,4244,0
2014,1271,0
7647,1566,0
7404,4060,0
3405,304,0
4402,2894,0
7155,2272,0
6461,134,0
5898,960,0
6555,1984,0
545,1702,0
2778,556,0
5474,898,0
4555,2843,0
7573,2970,0
6762,4677,0
6877,4435,0
4198,1293,0
9607,4324,0
966,2634,0
7404,919,0
4272,1444,0
1710,3317,0
12591,639,0
1550,3099,0
14155,1613,0
1663,2976,0
6723,706,0
5592,2997,0
2061,807,0
6000,3465,0
5816,2890,0
6709,2464,0
6373,300,0
222,796,0
1942,563,0
3079,3944,0
2210,1280,0
412,2125,0
9283,305,0
2958,3654,0
3653,2001,0
1337,897,0
2639,905,0
1226,4264,0
5359,106,0
6226,1943,0
1020,1715,0
6090,4526,0
1011,2161,0
3736,952,0
7638,3314,0
1139,2575,0
2961,2124,0
1490,1112,0
6438,2765,0
5893,2413,0
2904,2263,0
3826,3999,0
7248,769,0
3065,3120,0
2318,4354,0
3994,1368,0
6979,2301,0
955,2121,0
5301,1454,0
805,3345,0
5196,1926,0
5939,1216,0
7427,2168,0
2219,1113,0
2370,3726,0
13163,410,0
6131,1423,0
324,4469,0
5628,3017,0
6898,1595,0
7242,4337,0
2801,1963,0
184,1951,0
4255,591,0
6340,3482,0
755,491,0
4024,2415,0
11902,2362,0
4567,3337,0
2017,3086,0
902,1184,0
298,1972,0
7321,3620,0
7099,538,0
6965,309,0
7426,2882,0
3475,2587,0
7594,2695,0
7007,949,0
1885,2112,0
6014,730,0
14691,2602,0
10747,4444,0
2934,1445,0
4348,3414,0
7097,2828,0
6319,319,0
5997,4469,0
3763,1943,0
592,2540,0
872,2594,0
1741,3043,0
10977,3859,0
9203,1089,0
6410,851,0
742,2255,0
134,2601,0
5026,481,0
3384,4246,0
6655,2604,0
7238,2659,0
6515,4516,0
6661,3587,0
138,4706,0
4271,319,0
1065,895,0
2058,885,0
2763,637,0
1682,1766,0
7155,4058,0
6427,387,0
5097,3515,0
7628,4278,0
2409,3034,0
7168,1553,0
6175,1334,0
5953,2453,0
6980,2256,0
1140,436,0
510,4470,0
4507,3420,0
6296,3021,0
11721,2155,0
7977,904,0
270,4488,0
1173,3996,0
2940,1623,0
2639,234,0
1987,2523,0
2056,2128,0
1622,1607,0
5096,782,0
4619,1123,0
2776,2683,0
4734,1598,0
47,1935,0
2344,2531,0
3321,1988,0
4675,4172,0
3431,170,0
11154,4673,0
1644,4520,0
5615,4501,0
5603,1000,0
2765,3204,0
5365,1586,0
4200,2078,0
5444,1650,0
6461,765,0
2942,2342,0
6748,41,0
6801,1099,0
7176,3191,0
1295,3585,0
7231,2898,0
3081,3440,0
10140,2301,0
2482,2357,0
6709,4479,0
3743,1573,0
7743,2292,0
489,4653,0
4011,2327,0
1070,4140,0
9984,2956,0
4662,567,0
12012,2344,0
3001,1875,0
2185,269,0
3262,1687,0
7527,4064,0
1128,560,0
3831,1807,0
259,4083,0
536,2634,0
4371,3249,0
133,3678,0
7326,812,0
8253,2892,0
1154,697,0
579,237,0
7571,4521,0
2143,3951,0
4173,231,0
368,3437,0
7636,974,0
5554,2289,0
6749,922,0
3908,1919,0
6989,4546,0
7957,4183,0
7097,1110,0
911,1851,0
7583,2252,0
4061,1868,0
8198,310,0
6366,73,0
3121,492,0
7661,2320,0
455,1756,0
6810,4436,0
3668,2058,0
6190,2476,0
3917,813,0
4197,1096,0
7327,1693,0
914,994,0
11146,314,0
3393,2762,0
4590,1027,0
6398,2398,0
3677,1474,0
4205,3845,0
2684,3241,0
12866,525,0
3461,4101,0
7690,2620,0
6804,2527,0
6957,4432,0
1933,3952,0
7425,4537,0
2117,2312,0
11905,1655,0
1862,3254,0
699,2358,0
3809,1751,0
12460,2173,0
1135,710,0
216,669,0
9839,470,0
10403,512,0
1351,1237,0
3281,2534,0
743,3569,0
177,2663,0
2792,4063,0
495,1023,0
1494,3208,0
4371,1410,0
2466,106,0
1846,4599,0
1638,2169,0
3023,2949,0
108,4226,0
924,382,0
6323,1005,0
9793,2690,0
6560,2409,0
5674,4531,0
4476,2860,0
3373,29,0
2437,2559,0
11974,334,0
7313,660,0
702,949,0
1717,1681,0
2020,1224,0
5540,744,0
5865,4476,0
7565,881,0
7286,1466,0
6059,3295,0
11842,2137,0
7671,3788,0
6776,3875,0
3842,2170,0
7034,198,0
9458,2067,0
7598,4212,0
3269,93,0
4504,3043,0
6121,3126,0
3296,684,0
4469,2039,0
7628,4320,0
6181,1716,0
11848,2302,0
6368,1542,0
3625,2586,0
12591,4332,0
13425,1754,0
5784,1262,0
3898,2186,0
9636,1026,0
3483,961,0
2533,3556,0
5907,3547,0
12022,3128,0
10143,2291,0
4140,1490,0
7393,2881,0
1181,1943,0
957,1969,0
7331,3171,0
1216,3361,0
1720,3160,0
2085,1595,0
4884,3341,0
1238,1430,0
11704,1920,0
2989,281,0
3474,4002,0
7070,2120,0
2882,2141,0
377,347,0
4146,2823,0
1672,1133,0
839,2364,0
9736,4468,0
1639,2942,0
7599,663,0
7105,2306,0
3896,2419,0
150,570,0
5313,3868,0
567,2844,0
3946,3179,0
6606,1612,0
1145,340,0
4345,2659,0
3099,274,0
603,3026,0
7514,969,0
7620,4105,0
1202,2537,0
6429,1390,0
5904,1276,0
3691,3303,0
959,3075,0
3634,4489,0
456,3915,0
2185,3236,0
3272,3090,0
2618,4552,0
7095,204,0
3010,1629,0
6957,499,0
8235,3856,0
931,2195,0
1843,3243,0
485,4589,0
5898,1875,0
6464,337,0
7794,4113,0
3718,2389,0
7859,2522,0
9564,3206,0
3433,2900,0
3199,1272,0
3603,3311,0
1205,219,0
9735,321,0
11841,3564,0
7734,541,0
358,1515,0
3183,2459,0
7641,2070,0
5079,3943,0
4358,2197,0
177,1174,0
8079,3693,0
772,337,0
1962,3056,0
400,465,0
1217,2902,0
1917,3579,0
1521,1098,0
4158,4243,0
3043,880,0
3318,590,0
4449,3897,0
7754,4283,0
7833,2361,0
4863,2719,0
861,3159,0
262,1110,0
4555,388,0
3413,1766,0
7349,972,0
7404,2894,0
2072,2261,0
5917,3335,0
2400,3295,0
8229,496,0
8425,4343,0
12021,246,0
2592,1479,0
1804,497,0
7578,3424,0
7036,1909,0
3011,416,0
6118,2278,0
6887,3506,0
6498,1516,0
7303,4653,0
7145,1852,0
2017,2941,0
7924,2785,0
2540,1733,0
2567,2590,0
6230,1701,0
7025,1935,0
906,929,0
12439,3095,0
1097,2217,0
123,4455,0
1594,808,0
47,3413,0
7161,4196,0
2689,257,0
820,367,0
2955,901,0
305,2927,0
4147,283,0
12619,2918,0
6514,3796,0
2063,734,0
4172,3494,0
9349,769,0
1099,950,0
6613,1294,0
5999,1660,0
3798,772,0
6439,1932,0
1692,3450,0
6917,3920,0
8106,3822,0
3264,3053,0
10313,1455,0
3976,3784,0
7534,1381,0
172,2253,0
2341,863,0
10002,3027,0
9792,3446,0
4114,4428,0
2410,2131,0
4631,3900,0
3256,1364,0
408,2880,0
2595,3833,0
6294,386,0
1151,2695,0
3256,4518,0
7951,1790,0
1103,3149,0
3302,2419,0
7495,2742,0
5492,2889,0
690,2485,0
3114,1136,0
4628,4733,0
9203,728,0
7744,3971,0
6863,2236,0
6887,2593,0
1200,1769,0
9684,1526,0
915,4266,0
1347,247,0
6338,2765,0
803,1315,0
2771,2904,0
1587,1168,0
1270,1461,0
7485,2175,0
6337,325,0
6781,2059,0
826,252,0
7056,4213,0
1139,483,0
1285,3984,0
12534,2419,0
1983,350,0
5878,3948,0
6702,719,0
437,1608,0
1390,3219,0
2417,2268,0
6362,3243,0
3372,505,0
5116,2844,0
5537,2608,0
6581,3058,0
3045,3493,0
1930,3577,0
3896,367,0
6313,1028,0
8345,4322,0
6762,854,0
4367,1709,0
6096,3016,0
1593,1942,0
8105,4606,0
784,3530,0
3449,2307,0
1723,4452,0
3951,3228,0
3292,108,0
1640,482,0
4470,3527,0
3126,341,0
6902,1544,0
6341,3197,0
556,2067,0
752,959,0
5592,3604,0
3307,2079,0
4410,480,0
8159,1809,0
6225,1036,0
6760,2363,0
679,4123,0
211,1803,0
9856,3578,0
6200,979,0
2177,2528,0
1779,1701,0
4575,1715,0
3145,2956,0
3410,2207,0
2625,2395,0
8139,2510,0
7912,3285,0
1862,423,0
1829,2461,0
907,459,0
3522,3845,0
3224,4417,0
494,815,0
8256,2802,0
3930,2593,0
14508,106,0
198,3153,0
4439,2241,0
227,1868,0
3704,2546,0
3045,1412,0
4144,337,0
3130,702,0
3634,4436,0
2261,2764,0
3563,1752,0
3711,455,0
4726,204,0
259,3025,0
4359,3120,0
9502,1336,0
439,1909,0
6604,816,0
9821,2550,0
2273,1017,0
6612,1165,0
9684,2252,0
4808,3885,0
1203,3998,0
6755,4597,0
4052,869,0
6648,41,0
8081,4504,0
1130,2207,0
1023,4296,0
5450,356,0
696,3901,0
2552,2280,0
164,1825,0
854,811,0
7651,3873,0
6746,1515,0
1030,4191,0
794,3426,0
7308,2716,0
574,1171,0
3629,2614,0
4171,682,0
2342,4163,0
1776,3486,0
7435,4248,0
1098,2376,0
6581,172,0
2534,132,0
2432,1841,0
2461,556,0
1053,4296,0
4439,618,0
5478,3693,0
2752,4677,0
3170,4436,0
907,3158,0
7865,1967,0
105,1524,0
2577,3104,0
5449,3931,0
3728,2448,0
9773,536,0
3401,1824,0
6969,2095,0
1678,1500,0
4973,1198,0
7712,2139,0
13794,1772,0
4200,2443,0
3801,2697,0
6915,812,0
7863,2308,0
7321,4240,0
3570,2047,0
1531,3961,0
2541,148,0
1319,106,0
7593,1629,0
3181,1942,0
1171,2342,0
128,545,0
367,827,0
7767,1967,0
2588,2596,0
3520,2576,0
1710,4313,0
1692,2687,0
10759,4485,0
4486,1874,0
8288,4527,0
2635,4519,0
7912,2964,0
7869,4314,0
4913,406,0
5759,3581,0
6303,32,0
4016,2864,0
7905,2961,0
1112,3990,0
690,554,0
3742,2517,0
8088,3836,0
118,2314,0
4170,3452,0
6842,1185,0
9870,2000,0
1902,1342,0
6358,2304,0
7063,1827,0
3847,3176,0
9695,2642,0
6260,3166,0
1076,253,0
826,2522,0
6374,1201,0
5014,1454,0
2046,2676,0
7333,4024,0
2479,3726,0
10042,2578,0
7511,1586,0
2748,1147,0
6663,3411,0
6680,2597,0
14622,2034,0
3784,3924,0
2342,1627,0
1946,1627,0
6855,3123,0
8247,1627,0
5705,3186,0
2742,4715,0
7876,637,0
7819,1823,0
6647,3588,0
5642,4298,0
7404,1581,0
9997,1007,0
2655,3255,0
6072,3882,0
1853,3570,0
2732,4670,0
1543,604,0
2596,1628,0
6154,3426,0
4007,145,0
9454,499,0
1023,2820,0
106,3377,0
7136,1766,0
1092,2425,0
6828,1421,0
114,757,0
2206,2116,0
4061,381,0
9795,1960,0
9819,1085,0
1252,1596,0
5825,3372,0
7804,1178,0
6652,4053,0
2332,4443,0
1031,1368,0
3698,743,0
3178,1202,0
535,1955,0
11175,4547,0
6008,2261,0
590,3611,0
9282,4300,0
3490,3423,0
4560,1647,0
656,3413,0
253,4191,0
6755,1966,0
2159,1933,0
6691,2439,0
6445,986,0
3717,3358,0
1912,1238,0
3237,506,0
7736,4282,0
13104,3111,0
3412,1261,0
11758,2508,0
4034,261,0
6116,932,0
9870,4591,0
3000,1990,0
6169,4730,0
4293,1195,0
3935,3665,0
7333,2064,0
2968,2681,0
507,930,0
6467,637,0
3994,4245,0
3552,3900,0
713,806,0
7433,2416,0
6313,170,0
2937,4270,0
14155,2409,0
2264,1289,0
10703,3518,0
6923,624,0
7776,2755,0
2809,594,0
4259,4701,0
983,3784,0
401,4597,0
12619,450,0
482,3273,0
4391,4591,0
7832,3818,0
11913,1456,0
2768,2219,0
11913,1227,0
612,4551,0
4139,849,0
550,1687,0
2615,728,0
2511,4283,0
7282,4354,0
6716,1462,0
5637,4209,0
549,1987,0
1916,4339,0
6923,745,0
6023,2932,0
7026,1395,0
3208,195,0
3892,1093,0
6820,738,0
6939,689,0
2976,303,0
4344,2156,0
1023,2028,0
1933,263,0
1766,2072,0
1265,1790,0
1884,3754,0
3371,832,0
7741,559,0
4084,4417,0
3389,1640,0
7869,973,0
2306,4645,0
3226,3339,0
7921,2597,0
3081,2692,0
9284,134,0
3007,4729,0
1935,1211,0
7276,2566,0
12711,4603,0
4360,1440,0
1490,982,0
7290,1683,0
459,471,0
7398,2677,0
7792,2833,0
2637,850,0
6675,2053,0
3836,3914,0
124,3110,0
1306,3790,0
320,541,0
4088,1920,0
1292,1640,0
2207,973,0
7153,1570,0
4281,4715,0
1191,2756,0
6817,1355,0
5857,1313,0
2524,1848,0
7281,1984,0
1164,1576,0
2938,4117,0
9607,1066,0
6842,890,0
3602,3868,0
4042,1925,0
4203,1762,0
10548,2263,0
6646,426,0
3153,1009,0
6195,490,0
9302,1598,0
12442,1422,0
9983,764,0
4071,3794,0
2416,2436,0
8227,4464,0
12735,2169,0
3619,3633,0
6835,69,0
6747,2171,0
2739,4523,0
4377,4251,0
13613,866,0
8460,501,0
3749,4682,0
1841,1158,0
9819,777,0
7730,3136,0
1157,1694,0
9619,1426,0
8091,2095,0
1797,3037,0
3626,3299,0
2180,4007,0
2304,2087,0
3983,3802,0
7636,239,0
743,364,0
6099,1317,0
2742,3481,0
6355,1014,0
2716,4246,0
6306,4276,0
8183,1805,0
6302,3110,0
6861,2808,0
7150,467,0
4325,1472,0
12585,1713,0
2296,1859,0
5116,510,0
7633,1338,0
1322,1882,0
3072,2080,0
3558,2468,0
4120,1188,0
6145,1325,0
6389,1951,0
2086,1985,0
126,4192,0
8147,283,0
1101,3347,0
10459,3860,0
6717,1258,0
2718,2198,0
8449,2045,0
1372,1366,0
13376,2629,0
13495,594,0
12493,555,0
7079,3273,0
12592,1729,0
5510,935,0
3872,1961,0
6907,3984,0
2108,3851,0
1728,2169,0
776,4166,0
2563,2445,0
719,922,0
6565,1776,0
1830,1133,0
6124,2033,0
6467,1847,0
11020,1052,0
106,1338,0
3213,4661,0
4352,770,0
5037,3347,0
3994,796,0
1511,1767,0
6635,1202,0
4558,2824,0
1646,1174,0
502,520,0
906,381,0
3986,154,0
670,2319,0
3648,1327,0
1886,4044,0
7526,4527,0
485,2539,0
7844,3870,0
1913,471,0
206,2858,0
6116,987,0
3435,1448,0
5701,2694,0
2640,1473,0
4522,1073,0
258,281,0
8071,4034,0
2358,3975,0
7726,4036,0
6608,402,0
5498,830,0
3375,121,0
11005,4167,0
7634,2232,0
3171,2048,0
3592,2307,0
7336,2538,0
2637,3575,0
2468,2571,0
6733,518,0
1700,2470,0
8238,4332,0
10045,863,0
1552,1552,0
4222,1427,0
7097,3195,0
6821,1799,0
3759,2834,0
2501,883,0
12869,572,0
7714,3773,0
1098,4472,0
3488,3273,0
2500,2644,0
3768,1341,0
3701,119,0
5466,1120,0
4034,3712,0
5796,766,0
7704,318,0
10147,2429,0
7225,1781,0
6836,508,0
4076,2662,0
4119,3261,0
2075,667,0
3487,4482,0
5132,3166,0
1993,3486,0
3280,2462,0
255,1164,0
6862,416,0
4456,853,0
3919,3846,0
6973,1681,0
10230,2319,0
3715,818,0
3894,3035,0
704,1175,0
14243,725,0
1058,175,0
1180,3090,0
10149,4545,0
7231,3144,0
4262,2155,0
4093,3366,0
11922,1879,0
4054,3145,0
4076,2904,0
972,293,0
786,1823,0
10832,3942,0
7500,686,0
5409,2898,0
14268,3764,0
11130,108,0
9607,1121,0
7507,3025,0
272,3975,0
334,652,0
7409,2224,0
4475,4491,0
9876,1282,0
6928,1628,0
7150,2495,0
2938,1139,0
14364,210,0
2841,1206,0
1351,2167,0
6206,1643,0
5079,2390,0
5244,2723,0
1777,289,0
10717,814,0
1928,4659,0
2795,4244,0
3655,3116,0
12442,4631,0
7091,1807,0
6896,2992,0
8095,1855,0
932,3122,0
419,4523,0
438,2587,0
1701,186,0
6389,2932,0
424,437,0
2704,3833,0
1769,3030,0
5243,2205,0
2311,3084,0
704,491,0
7020,291,0
4327,3667,0
13424,1695,0
7229,3848,0
7385,2109,0
3870,718,0
6127,158,0
7286,3335,0
6176,1777,0
4598,2854,0
1024,4229,0
6535,663,0
769,3976,0
11923,373,0
6121,1023,0
656,3052,0
7927,4270,0
1743,654,0
3014,329,0
2899,2328,0
7114,949,0
5517,3245,0
264,690,0
2640,4548,0
11917,972,0
4011,963,0
3737,2646,0
4365,1949,0
8229,3265,0
6018,494,0
10036,1782,0
1744,2461,0
2864,4478,0
6558,3885,0
7100,1953,0
3072,3424,0
3698,4115,0
2567,3962,0
449,1382,0
1825,585,0
10435,1235,0
6462,390,0
7820,2050,0
249,45,0
7559,703,0
4216,2765,0
7602,4042,0
7562,708,0
10055,196,0
1094,1534,0
2061,2289,0
9275,3239,0
7021,3242,0
7088,788,0
8103,2523,0
3084,2387,0
6501,1028,0
4219,969,0
6175,1272,0
7563,4730,0
2809,1630,0
6656,3531,0
6534,387,0
1215,1716,0
9458,4528,0
962,3485,0
3851,3956,0
994,256,0
3162,176,0
9282,2316,0
6615,497,0
7322,2308,0
2563,1345,0
346,2435,0
427,1340,0
7605,4619,0
7221,1704,0
6782,2071,0
3460,809,0
2171,1989,0
6393,3013,0
12704,2240,0
7298,2890,0
6971,2495,0
7480,386,0
6227,3246,0
6750,3021,0
1703,3052,0
9972,2655,0
3477,1392,0
1918,4697,0
5705,168,0
734,2961,0
4431,4100,0
3999,3423,0
372,3777,0
473,2102,0
7680,1356,0
9986,1506,0
3862,2896,0
1971,2759,0
7669,3412,0
222,1702,0
4035,343,0
7338,3312,0
6708,2916,0
7981,1994,0
435,3917,0
2176,360,0
2577,2690,0
9657,2620,0
9657,4606,0
3802,1983,0
1723,792,0
3051,3741,0
632,1987,0
6382,127,0
3292,420,0
7440,1495,0
2070,378,0
633,640,0
6161,653,0
6472,4487,0
5027,495,0
7463,4633,0
3740,58,0
1004,583,0
7540,1618,0
704,291,0
2330,2934,0
2037,1369,0
7013,640,0
6221,4087,0
1739,3890,0
5144,1245,0
383,3619,0
4225,975,0
7776,4046,0
5496,2636,0
2671,2409,0
2213,2763,0
2034,1071,0
6423,3026,0
13517,2891,0
1323,3948,0
1836,2547,0
3754,343,0
908,471,0
12031,4200,0
3033,2532,0
1341,4002,0
2045,4118,0
6367,2865,0
7225,681,0
2001,1796,0
3835,2631,0
3222,1650,0
3862,3030,0
6785,345,0
2716,3764,0
3961,2218,0
7003,3722,0
1206,286,0
3184,4512,0
3960,532,0
4631,508,0
7215,2329,0
6139,2341,0
2703,3421,0
7104,512,0
3802,360,0
534,1290,0
7158,977,0
1506,928,0
8094,167,0
6934,3972,0
1920,4180,0
4076,636,0
3398,1704,0
2479,3649,0
5707,2832,0
2078,336,0
7990,1278,0
6491,662,0
7900,2782,0
7521,4183,0
2776,903,0
3101,2649,0
6227,2804,0
7218,4145,0
2378,4240,0
5862,3874,0
3171,1661,0
1820,3195,0
7259,4442,0
6069,151,0
6239,828,0
5373,1616,0
5831,1033,0
2947,906,0
2114,4315,0
1691,4249,0
2002,3845,0
1661,3552,0
1800,2435,0
1179,1593,0
7435,359,0
2396,739,0
2604,688,0
124,1139,0
3830,1640,0
3489,1081,0
469,4291,0
5999,967,0
9607,2357,0
3647,206,0
4555,4259,0
5136,1272,0
7400,3906,0
980,3985,0
7547,132,0
4658,4616,0
4558,4678,0
9778,374,0
110,1096,0
3897,2717,0
7245,1753,0
2025,1627,0
6600,2769,0
2945,2270,0
171,325,0
1869,296,0
1291,356,0
1506,2230,0
269,1385,0
1005,4163,0
2734,1269,0
6273,839,0
4181,1429,0
13613,1928,0
2634,1856,0
5951,559,0
2403,4138,0
3444,907,0
5999,2256,0
1121,1076,0
13721,1461,0
2845,53,0
10957,4368,0
7707,242,0
131,108,0
7397,1248,0
8245,820,0
4017,3923,0
4368,245,0
10149,2653,0
6360,2420,0
4271,541,0
6217,385,0
4405,3510,0
1186,949,0
6645,2552,0
1755,3055,0
10922,1822,0
5810,3673,0
4554,2586,0
278,4184,0
14017,4613,0
6813,2136,0
6620,2724,0
6143,1604,0
7280,784,0
9797,895,0
5313,4035,0
3878,731,0
11075,2266,0
1328,480,0
5483,2497,0
1304,4058,0
3981,4121,0
3929,3931,0
1336,2290,0
118,1458,0
3497,1039,0
7684,3799,0
6815,1135,0
4927,3218,0
5438,1936,0
9424,2720,0
4553,4697,0
336,4017,0
1741,2231,0
1304,2193,0
6381,3768,0
4559,2004,0
7542,1585,0
6644,2192,0
7454,3458,0
422,2256,0
3197,3608,0
4651,546,0
10518,254,0
5953,3735,0
2025,2929,0
3171,4144,0
7482,4459,0
4180,143,0
14508,3372,0
998,4523,0
9983,2310,0
9420,3136,0
13496,659,0
5953,2688,0
6889,912,0
2109,533,0
6429,173,0
11293,1189,0
3051,1460,0
2832,864,0
